episode,steps,total_reward,score,success,epsilon,truncated
1558,71,40.599999999999966,10,0,0.07363744314542905,0
1559,30,278.9,20,1,0.07356380570228363,0
1560,30,278.9,20,1,0.07349024189658135,0
1561,30,278.9,20,1,0.07341675165468477,0
1562,30,278.9,20,1,0.07334333490303008,0
1563,59,15.699999999999987,10,0,0.07326999156812705,0
1564,8,-15.100000000000001,0,0,0.07319672157655892,0
1565,26,49.39999999999998,10,0,0.07312352485498236,0
1566,27,79.49999999999997,20,1,0.07305040133012737,0
1567,30,258.9,20,1,0.07297735092879724,0
1568,30,278.9,20,1,0.07290437357786844,0
1569,46,278.0999999999999,20,1,0.07283146920429058,0
1570,47,48.349999999999895,10,0,0.07275863773508628,0
1571,30,278.9,20,1,0.07268587909735119,0
1572,45,48.34999999999992,10,0,0.07261319321825384,0
1573,30,278.99999999999994,20,1,0.07254058002503558,0
1574,52,48.09999999999991,10,0,0.07246803944501054,0
1575,29,279.15,20,1,0.07239557140556553,0
1576,48,48.29999999999998,10,0,0.07232317583415997,0
1577,56,7.849999999999985,10,0,0.0722508526583258,0
1578,47,44.45,10,0,0.07217860180566747,0
1579,58,257.6,20,1,0.0721064232038618,0
1580,48,8.400000000000002,10,0,0.07203431678065794,0
1581,55,7.850000000000005,10,0,0.07196228246387729,0
1582,29,219.15,20,1,0.0718903201814134,0
1583,35,278.65,20,1,0.07181842986123199,0
1584,30,278.9,20,1,0.07174661143137076,0
1585,27,49.54999999999998,10,0,0.07167486481993939,0
1586,30,278.9,20,1,0.07160318995511944,0
1587,30,278.9,20,1,0.07153158676516432,0
1588,30,278.9,20,1,0.07146005517839915,0
1589,29,258.95,20,1,0.07138859512322075,0
1590,33,278.74999999999994,20,1,0.07131720652809753,0
1591,30,278.9,20,1,0.07124588932156943,0
1592,30,278.9,20,1,0.07117464343224786,0
1593,29,279.15,20,1,0.07110346878881561,0
1594,28,279.19999999999993,20,1,0.0710323653200268,0
1595,30,279.09999999999997,20,1,0.07096133295470677,0
1596,27,279.34999999999997,20,1,0.07089037162175206,0
1597,28,279.29999999999995,20,1,0.07081948125013031,0
1598,52,28.00000000000001,10,0,0.07074866176888017,0
1599,77,10.09999999999999,10,0,0.07067791310711129,0
1600,29,278.94999999999993,20,1,0.07060723519400418,0
1601,47,28.350000000000012,10,0,0.07053662795881017,0
1602,30,278.99999999999994,20,1,0.07046609133085137,0
1603,29,278.94999999999993,20,1,0.07039562523952052,0
1604,35,278.8499999999999,20,1,0.070325229614281,0
1605,28,259.0,20,1,0.07025490438466672,0
1606,26,49.8,10,0,0.07018464948028205,0
1607,62,27.8,10,0,0.07011446483080178,0
1608,47,48.44999999999999,10,0,0.07004435036597098,0
1609,47,8.45000000000002,10,0,0.069974306015605,0
1610,45,278.44999999999993,20,1,0.0699043317095894,0
1611,30,253.89999999999998,20,1,0.06983442737787982,0
1612,26,29.3,10,0,0.06976459295050194,0
1613,30,258.9,20,1,0.06969482835755143,0
1614,57,253.85000000000002,20,1,0.06962513352919387,0
1615,27,59.5,20,1,0.06955550839566468,0
1616,39,278.54999999999995,20,1,0.06948595288726903,0
1617,47,48.44999999999999,10,0,0.06941646693438176,0
1618,29,238.95,20,1,0.06934705046744738,0
1619,30,45.400000000000006,10,0,0.06927770341697993,0
1620,56,61.849999999999994,10,0,0.06920842571356295,0
1621,47,48.349999999999994,10,0,0.06913921728784939,0
1622,47,48.44999999999999,10,0,0.06907007807056154,0
1623,46,48.499999999999986,10,0,0.06900100799249097,0
1624,56,29.850000000000023,10,0,0.06893200698449847,0
1625,60,257.7,20,1,0.06886307497751397,0
1626,61,27.849999999999934,10,0,0.06879421190253646,0
1627,36,218.6,20,1,0.06872541769063392,0
1628,31,49.14999999999996,10,0,0.06865669227294328,0
1629,58,257.5,20,1,0.06858803558067034,0
1630,58,257.5,20,1,0.06851944754508967,0
1631,60,47.69999999999989,10,0,0.06845092809754458,0
1632,58,257.5,20,1,0.06838247716944704,0
1633,67,277.14999999999986,20,1,0.06831409469227759,0
1634,34,78.94999999999995,10,0,0.0682457805975853,0
1635,59,277.8499999999999,20,1,0.06817753481698773,0
1636,34,78.94999999999995,10,0,0.06810935728217074,0
1637,63,77.79999999999988,10,0,0.06804124792488857,0
1638,58,277.4999999999999,20,1,0.06797320667696367,0
1639,58,277.4999999999999,20,1,0.06790523347028671,0
1640,57,257.6499999999999,20,1,0.06783732823681642,0
1641,58,277.5999999999999,20,1,0.0677694909085796,0
1642,60,47.79999999999988,10,0,0.06770172141767103,0
1643,58,57.64999999999996,10,0,0.06763401969625336,0
1644,56,77.7499999999999,20,1,0.06756638567655711,0
1645,55,47.94999999999989,10,0,0.06749881929088056,0
1646,63,77.79999999999988,10,0,0.06743132047158967,0
1647,60,7.699999999999992,10,0,0.06736388915111809,0
1648,34,79.04999999999995,10,0,0.06729652526196697,0
1649,58,265.49999999999994,20,1,0.067229228736705,0
1650,34,93.94999999999995,10,0,0.0671619995079683,0
1651,77,40.00000000000006,10,0,0.06709483750846033,0
1652,46,44.499999999999986,10,0,0.06702774267095188,0
1653,34,48.799999999999955,10,0,0.06696071492828093,0
1654,31,234.75,20,1,0.06689375421335265,0
1655,65,69.09999999999992,10,0,0.0668268604591393,0
1656,52,47.89999999999989,10,0,0.06676003359868016,0
1657,100,256.0,20,1,0.06669327356508148,0
1658,34,48.799999999999955,10,0,0.0666265802915164,0
1659,56,-4.1499999999999915,10,0,0.06655995371122488,0
1660,57,77.59999999999987,20,1,0.06649339375751365,0
1661,30,278.9,20,1,0.06642690036375613,0
1662,30,278.9,20,1,0.06636047346339238,0
1663,29,278.94999999999993,20,1,0.06629411298992899,0
1664,29,278.84999999999997,20,1,0.06622781887693906,0
1665,30,278.99999999999994,20,1,0.06616159105806212,0
1666,30,278.9,20,1,0.06609542946700406,0
1667,29,278.94999999999993,20,1,0.06602933403753705,0
1668,28,278.9,20,1,0.06596330470349951,0
1669,30,278.9,20,1,0.06589734139879601,0
1670,28,278.99999999999994,20,1,0.06583144405739721,0
1671,52,48.1999999999999,10,0,0.06576561261333982,0
1672,30,278.9,20,1,0.06569984700072648,0
1673,56,45.84999999999995,10,0,0.06563414715372576,0
1674,56,65.84999999999994,10,0,0.06556851300657203,0
1675,62,45.349999999999916,10,0,0.06550294449356546,0
1676,30,258.90000000000003,20,1,0.0654374415490719,0
1677,39,278.44999999999993,20,1,0.06537200410752282,0
1678,62,77.64999999999988,10,0,0.0653066321034153,0
1679,30,278.9,20,1,0.06524132547131188,0
1680,31,278.84999999999997,20,1,0.06517608414584057,0
1681,28,279.19999999999993,20,1,0.06511090806169473,0
1682,29,278.94999999999993,20,1,0.06504579715363304,0
1683,26,49.39999999999999,10,0,0.0649807513564794,0
1684,46,40.400000000000006,10,0,0.06491577060512292,0
1685,30,278.9,20,1,0.0648508548345178,0
1686,29,278.94999999999993,20,1,0.06478600397968329,0
1687,32,78.94999999999996,20,1,0.0647212179757036,0
1688,26,49.599999999999994,10,0,0.0646564967577279,0
1689,30,278.9,20,1,0.06459184026097017,0
1690,46,40.39999999999999,10,0,0.0645272484207092,0
1691,30,278.99999999999994,20,1,0.06446272117228849,0
1692,30,279.09999999999997,20,1,0.0643982584511162,0
1693,57,27.65000000000001,10,0,0.06433386019266508,0
1694,30,278.9,20,1,0.06426952633247242,0
1695,29,278.94999999999993,20,1,0.06420525680613995,0
1696,30,278.9,20,1,0.0641410515493338,0
1697,52,28.00000000000001,10,0,0.06407691049778447,0
1698,27,279.34999999999997,20,1,0.06401283358728668,0
1699,30,49.199999999999974,10,0,0.0639488207536994,0
1700,33,278.74999999999994,20,1,0.0638848719329457,0
1701,30,278.9,20,1,0.06382098706101276,0
1702,29,294.1499999999999,20,1,0.06375716607395175,0
1703,30,278.99999999999994,20,1,0.0636934089078778,0
1704,29,278.94999999999993,20,1,0.06362971549896991,0
1705,56,15.849999999999994,10,0,0.06356608578347094,0
1706,30,278.79999999999995,20,1,0.06350251969768747,0
1707,26,49.39999999999998,10,0,0.06343901717798979,0
1708,28,278.9,20,1,0.0633755781608118,0
1709,26,49.39999999999998,10,0,0.06331220258265098,0
1710,30,278.9,20,1,0.06324889038006833,0
1711,30,279.09999999999997,20,1,0.06318564148968826,0
1712,48,20.3,10,0,0.06312245584819857,0
1713,52,39.999999999999986,10,0,0.06305933339235037,0
1714,30,278.9,20,1,0.06299627405895802,0
1715,39,49.09999999999998,10,0,0.06293327778489907,0
1716,30,293.8999999999999,20,1,0.06287034450711418,0
1717,30,278.9,20,1,0.06280747416260707,0
1718,32,278.79999999999995,20,1,0.06274466668844446,0
1719,30,278.9,20,1,0.06268192202175601,0
1720,26,29.40000000000001,10,0,0.06261924009973426,0
1721,25,49.54999999999998,10,0,0.06255662085963452,0
1722,29,278.94999999999993,20,1,0.06249406423877489,0
1723,30,278.9,20,1,0.06243157017453611,0
1724,29,279.24999999999994,20,1,0.06236913860436158,0
1725,56,65.84999999999994,10,0,0.062306769465757215,0
1726,28,259.0,20,1,0.062244462696291455,0
1727,29,278.94999999999993,20,1,0.06218221823359516,0
1728,28,278.99999999999994,20,1,0.06212003601536157,0
1729,26,49.39999999999998,10,0,0.062057915979346207,0
1730,30,278.9,20,1,0.06199585806336686,0
1731,30,278.99999999999994,20,1,0.061933862205303496,0
1732,28,278.99999999999994,20,1,0.061871928343098195,0
1733,46,36.400000000000006,10,0,0.0618100564147551,0
1734,52,39.999999999999986,10,0,0.06174824635834034,0
1735,24,49.39999999999998,10,0,0.061686498111982,0
1736,30,278.9,20,1,0.06162481161387002,0
1737,30,278.9,20,1,0.06156318680225615,0
1738,46,278.1999999999999,20,1,0.061501623615453895,0
1739,30,278.9,20,1,0.06144012199183844,0
1740,30,258.9,20,1,0.0613786818698466,0
1741,30,258.9,20,1,0.061317303187976756,0
1742,27,279.34999999999997,20,1,0.061255985884788776,0
1743,30,278.9,20,1,0.06119472989890399,0
1744,30,278.9,20,1,0.061133535169005083,0
1745,29,278.94999999999993,20,1,0.06107240163383608,0
1746,28,279.09999999999997,20,1,0.06101132923220224,0
1747,56,65.84999999999994,10,0,0.060950317902970036,0
1748,30,278.9,20,1,0.060889367585067064,0
1749,30,278.9,20,1,0.060828478217481996,0
1750,39,278.44999999999993,20,1,0.06076764973926451,0
1751,30,278.9,20,1,0.060706882089525245,0
1752,28,278.99999999999994,20,1,0.06064617520743572,0
1753,52,39.999999999999986,10,0,0.06058552903222828,0
1754,28,239.1,20,1,0.06052494350319605,0
1755,29,278.94999999999993,20,1,0.060464418559692854,0
1756,30,293.8999999999999,20,1,0.06040395414113316,0
1757,29,278.94999999999993,20,1,0.06034355018699203,0
1758,29,279.04999999999995,20,1,0.06028320663680504,0
1759,30,278.9,20,1,0.06022292343016823,0
1760,26,49.39999999999998,10,0,0.06016270050673806,0
1761,29,278.94999999999993,20,1,0.06010253780623132,0
1762,32,278.79999999999995,20,1,0.06004243526842509,0
1763,29,278.94999999999993,20,1,0.06,0
1764,28,278.99999999999994,20,1,0.06,0
1765,33,278.74999999999994,20,1,0.06,0
1766,39,278.54999999999995,20,1,0.06,0
1767,28,79.44999999999997,10,0,0.06,0
1768,29,278.84999999999997,20,1,0.06,0
1769,49,48.24999999999994,10,0,0.06,0
1770,71,-31.549999999999983,10,0,0.06,0
1771,56,27.850000000000023,10,0,0.06,0
1772,52,47.99999999999996,10,0,0.06,0
1773,28,278.99999999999994,20,1,0.06,0
1774,59,277.74999999999994,20,1,0.06,0
1775,29,278.94999999999993,20,1,0.06,0
1776,47,39.25,10,0,0.06,0
1777,27,49.54999999999998,10,0,0.06,0
1778,56,15.850000000000009,10,0,0.06,0
1779,56,6.0000000000000036,10,0,0.06,0
1780,24,9.500000000000004,10,0,0.06,0
1781,61,-4.649999999999984,10,0,0.06,0
1782,30,259.0,20,1,0.06,0
1783,28,238.9,20,1,0.06,0
1784,52,48.19999999999996,10,0,0.06,0
1785,30,278.9,20,1,0.06,0
1786,26,49.39999999999998,10,0,0.06,0
1787,52,8.000000000000004,10,0,0.06,0
1788,29,259.15,20,1,0.06,0
1789,30,278.9,20,1,0.06,0
1790,30,278.9,20,1,0.06,0
1791,25,49.44999999999999,10,0,0.06,0
1792,39,278.44999999999993,20,1,0.06,0
1793,30,278.9,20,1,0.06,0
1794,31,279.04999999999995,20,1,0.06,0
1795,28,259.0,20,1,0.06,0
1796,30,279.29999999999995,20,1,0.06,0
1797,24,9.500000000000004,10,0,0.06,0
1798,24,9.500000000000004,10,0,0.06,0
1799,25,29.45,10,0,0.06,0
1800,24,9.500000000000004,10,0,0.06,0
1801,30,258.8,20,1,0.06,0
1802,30,38.95000000000001,20,1,0.06,0
1803,29,278.94999999999993,20,1,0.06,0
1804,28,278.99999999999994,20,1,0.06,0
1805,35,278.65,20,1,0.06,0
1806,29,278.94999999999993,20,1,0.06,0
1807,23,49.74999999999997,10,0,0.06,0
1808,29,278.94999999999993,20,1,0.06,0
1809,56,36.250000000000014,10,0,0.06,0
1810,30,279.09999999999997,20,1,0.06,0
1811,28,279.09999999999997,20,1,0.06,0
1812,61,237.35,20,1,0.06,0
1813,30,278.9,20,1,0.06,0
1814,77,10.099999999999994,10,0,0.06,0
1815,56,-3.950000000000002,10,0,0.06,0
1816,30,278.9,20,1,0.06,0
1817,29,279.15,20,1,0.06,0
1818,24,9.599999999999998,10,0,0.06,0
1819,30,278.9,20,1,0.06,0
1820,27,49.749999999999986,10,0,0.06,0
1821,56,15.850000000000001,10,0,0.06,0
1822,26,49.39999999999999,10,0,0.06,0
1823,59,45.799999999999926,10,0,0.06,0
1824,30,278.9,20,1,0.06,0
1825,30,278.9,20,1,0.06,0
1826,35,278.65,20,1,0.06,0
1827,29,278.94999999999993,20,1,0.06,0
1828,30,278.9,20,1,0.06,0
1829,25,49.44999999999999,10,0,0.06,0
1830,29,279.15,20,1,0.06,0
1831,46,278.2999999999999,20,1,0.06,0
1832,30,278.9,20,1,0.06,0
1833,31,278.84999999999997,20,1,0.06,0
1834,25,49.54999999999998,10,0,0.06,0
1835,30,278.9,20,1,0.06,0
1836,30,278.9,20,1,0.06,0
1837,30,278.9,20,1,0.06,0
1838,56,25.85000000000001,10,0,0.06,0
1839,31,278.95,20,1,0.06,0
1840,55,31.900000000000027,10,0,0.06,0
1841,52,47.99999999999996,10,0,0.06,0
1842,63,-42.85000000000001,10,0,0.06,0
1843,30,278.9,20,1,0.06,0
1844,30,279.09999999999997,20,1,0.06,0
1845,30,278.9,20,1,0.06,0
1846,30,278.99999999999994,20,1,0.06,0
1847,29,279.15,20,1,0.06,0
1848,30,278.9,20,1,0.06,0
1849,30,278.9,20,1,0.06,0
1850,30,278.9,20,1,0.06,0
1851,28,279.19999999999993,20,1,0.06,0
1852,31,279.04999999999995,20,1,0.06,0
1853,30,278.9,20,1,0.06,0
1854,28,259.0,20,1,0.06,0
1855,30,278.9,20,1,0.06,0
1856,28,278.99999999999994,20,1,0.06,0
1857,30,278.9,20,1,0.06,0
1858,29,278.94999999999993,20,1,0.06,0
1859,77,48.10000000000003,10,0,0.06,0
1860,28,79.44999999999997,10,0,0.06,0
1861,30,278.9,20,1,0.06,0
1862,30,278.9,20,1,0.06,0
1863,30,278.9,20,1,0.06,0
1864,48,48.29999999999998,10,0,0.06,0
1865,30,293.8999999999999,20,1,0.06,0
1866,29,238.95,20,1,0.06,0
1867,30,278.9,20,1,0.06,0
1868,30,278.9,20,1,0.06,0
1869,30,258.9,20,1,0.06,0
1870,29,278.94999999999993,20,1,0.06,0
1871,44,278.19999999999993,20,1,0.06,0
1872,30,278.9,20,1,0.06,0
1873,30,258.9,20,1,0.06,0
1874,30,278.9,20,1,0.06,0
1875,30,278.9,20,1,0.06,0
1876,30,278.9,20,1,0.06,0
1877,27,279.15,20,1,0.06,0
1878,30,278.9,20,1,0.06,0
1879,29,278.94999999999993,20,1,0.06,0
1880,39,278.44999999999993,20,1,0.06,0
1881,28,278.9,20,1,0.06,0
1882,30,278.9,20,1,0.06,0
1883,29,278.94999999999993,20,1,0.06,0
1884,29,278.94999999999993,20,1,0.06,0
1885,30,278.9,20,1,0.06,0
1886,29,279.15,20,1,0.06,0
1887,46,36.400000000000006,10,0,0.06,0
1888,30,278.9,20,1,0.06,0
1889,30,279.19999999999993,20,1,0.06,0
1890,29,278.94999999999993,20,1,0.06,0
1891,30,278.99999999999994,20,1,0.06,0
1892,29,278.94999999999993,20,1,0.06,0
1893,29,279.04999999999995,20,1,0.06,0
1894,28,259.0,20,1,0.06,0
1895,30,279.09999999999997,20,1,0.06,0
1896,49,28.24999999999999,10,0,0.06,0
1897,30,278.9,20,1,0.06,0
1898,59,277.84999999999985,20,1,0.06,0
1899,28,278.99999999999994,20,1,0.06,0
1900,60,269.5999999999999,20,1,0.06,0
1901,56,27.850000000000033,10,0,0.06,0
1902,30,278.9,20,1,0.06,0
1903,28,279.09999999999997,20,1,0.06,0
1904,29,259.05,20,1,0.06,0
1905,26,29.399999999999995,10,0,0.06,0
1906,52,8.00000000000001,10,0,0.06,0
1907,28,239.0,20,1,0.06,0
1908,29,278.94999999999993,20,1,0.06,0
1909,30,279.09999999999997,20,1,0.06,0
1910,30,278.9,20,1,0.06,0
1911,29,279.15,20,1,0.06,0
1912,33,278.74999999999994,20,1,0.06,0
1913,26,49.39999999999999,10,0,0.06,0
1914,25,49.34999999999998,10,0,0.06,0
1915,32,78.94999999999996,20,1,0.06,0
1916,57,19.649999999999988,10,0,0.06,0
1917,30,278.9,20,1,0.06,0
1918,30,258.9,20,1,0.06,0
1919,30,278.9,20,1,0.06,0
1920,29,279.15,20,1,0.06,0
1921,28,278.99999999999994,20,1,0.06,0
1922,26,49.39999999999998,10,0,0.06,0
1923,30,278.9,20,1,0.06,0
1924,35,278.6499999999999,20,1,0.06,0
1925,57,69.69999999999992,10,0,0.06,0
1926,52,40.19999999999999,10,0,0.06,0
1927,29,278.94999999999993,20,1,0.06,0
1928,30,278.9,20,1,0.06,0
1929,30,279.09999999999997,20,1,0.06,0
1930,30,278.9,20,1,0.06,0
1931,28,278.99999999999994,20,1,0.06,0
1932,28,278.99999999999994,20,1,0.06,0
1933,30,278.9,20,1,0.06,0
1934,28,259.0,20,1,0.06,0
1935,24,49.89999999999999,10,0,0.06,0
1936,39,293.44999999999993,20,1,0.06,0
1937,30,259.1,20,1,0.06,0
1938,30,278.9,20,1,0.06,0
1939,30,278.9,20,1,0.06,0
1940,28,279.19999999999993,20,1,0.06,0
1941,52,27.900000000000002,10,0,0.06,0
1942,30,278.9,20,1,0.06,0
1943,30,278.9,20,1,0.06,0
1944,77,63.999999999999886,10,0,0.06,0
1945,30,258.9,20,1,0.06,0
1946,26,49.39999999999998,10,0,0.06,0
1947,29,278.94999999999993,20,1,0.06,0
1948,29,278.94999999999993,20,1,0.06,0
1949,30,278.99999999999994,20,1,0.06,0
1950,41,258.35,20,1,0.06,0
1951,30,278.9,20,1,0.06,0
1952,28,49.29999999999998,10,0,0.06,0
1953,30,279.09999999999997,20,1,0.06,0
1954,30,278.9,20,1,0.06,0
1955,30,278.9,20,1,0.06,0
1956,30,278.9,20,1,0.06,0
1957,77,64.19999999999986,10,0,0.06,0
1958,29,258.95,20,1,0.06,0
1959,52,35.999999999999986,10,0,0.06,0
1960,30,278.9,20,1,0.06,0
1961,30,278.9,20,1,0.06,0
1962,28,259.1,20,1,0.06,0
1963,42,278.0999999999999,20,1,0.06,0
1964,29,278.94999999999993,20,1,0.06,0
1965,29,278.94999999999993,20,1,0.06,0
1966,30,278.9,20,1,0.06,0
1967,28,239.1,20,1,0.06,0
1968,30,279.09999999999997,20,1,0.06,0
1969,30,278.9,20,1,0.06,0
1970,56,45.850000000000016,10,0,0.06,0
1971,29,279.15,20,1,0.06,0
1972,29,278.94999999999993,20,1,0.06,0
1973,30,278.9,20,1,0.06,0
1974,26,49.5,10,0,0.06,0
1975,30,278.9,20,1,0.06,0
1976,30,278.9,20,1,0.06,0
1977,25,79.69999999999999,10,0,0.06,0
1978,29,278.94999999999993,20,1,0.06,0
1979,24,49.89999999999999,10,0,0.06,0
1980,31,278.84999999999997,20,1,0.06,0
1981,28,278.99999999999994,20,1,0.06,0
1982,30,278.9,20,1,0.06,0
1983,30,278.9,20,1,0.06,0
1984,30,278.9,20,1,0.06,0
1985,42,278.5,20,1,0.06,0
1986,30,278.99999999999994,20,1,0.06,0
1987,30,278.9,20,1,0.06,0
1988,26,-10.5,10,0,0.06,0
1989,56,45.85000000000001,10,0,0.06,0
1990,58,265.59999999999997,20,1,0.06,0
1991,30,278.9,20,1,0.06,0
1992,30,278.9,20,1,0.06,0
1993,59,69.49999999999994,20,1,0.06,0
1994,30,278.9,20,1,0.06,0
1995,28,278.99999999999994,20,1,0.06,0
1996,56,-10.200000000000003,10,0,0.06,0
1997,56,65.84999999999994,10,0,0.06,0
1998,35,278.65,20,1,0.06,0
1999,56,35.85000000000001,10,0,0.06,0
2000,29,278.94999999999993,20,1,0.06,0
